CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,3285919838.8
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,26517750.64
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,541235.43
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,27464557.3
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,833545741.26
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,832267861.6
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,91410564.58
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,5025096.64
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,53157463.3
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,245.25
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,583698.57
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,-36287.74
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,227819053.18
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,11151952.06
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,4592559.32
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,401031.89
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,911697461.51
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,23168491.3
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1277879.66
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,646967.19
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,12118247.12
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1706106.57
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1706106.57
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,74285.99
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,4535951.23
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,124.41
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,70110.98
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,-2013.24
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,4928961.07
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,150398658.77
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,150398658.77
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,150398658.77
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1027743818.24
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1027743818.24
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1025913352.72
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1025913352.72
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1025913352.72
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1026280680.12
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,-367327.4
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1830465.52
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1830465.52
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1830465.52
1685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2,2025,1830465.52
2687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,22115733.49
2687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,22035269.31
2687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,10802568.11
2687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,10802568.11
2687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,1419169.38
2687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,1717817.75
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-10211580.03
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-10211580.03
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-10211580.03
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-10211580.03
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-10211580.03
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-9871136.95
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2,2025,-340443.08
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,-478278.28
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,-478278.28
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,-478278.28
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,-478278.28
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,-478278.28
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2,2025,-478278.28
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,84686163.51
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,84614909.19
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,25370564.58
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,25370564.58
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,10212.84
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,4487635.44
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,1481303.58
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,167894.69
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,10499801.46
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,10212.5
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,2944088.16
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,2281013.86
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,161794.34
2322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2,2025,5274669.91
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,5430649.68
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,5266330.55
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,5266330.55
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,8171345.1
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,164319.13
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,164319.13
2315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2,2025,168794.25
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,13468302.81
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,3716490.1
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,4753870.78
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,4997941.93
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,1066218.31
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,10131502.27
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,9010224.64
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,1121277.63
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,333270.07
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,333270.07
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,333270.07
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,443179.38
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,74632588.33
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,74226613.2
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,17330661.93
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,17330661.93
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,1.77
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,20679.45
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,13446538.54
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,48489837.78
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,56895951.27
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,56895951.27
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,35489.68
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,697.07
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,2579.45
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,27782714.0
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,312.65
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,29962465.88
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,405975.13
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,405975.13
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,405975.13
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,405975.13
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,405975.13
1608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2,2025,405975.13
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,174368.83
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,150939.56
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,23429.27
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,140863112.5
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,126369092.63
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,126369092.63
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1363723.38
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,42172425.62
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,320445.25
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,3229324.77
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,6960.0
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,102153.51
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,80273013.26
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,431982.0
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1327355.14
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1327355.14
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,17514.85
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,656889.95
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,15366.0
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,250.03
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,656209.09
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,12522003.28
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,12522003.28
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,45360.83
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1254846.99
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,5181413.75
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,84847.42
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1200188.7
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1224.69
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,2029195.07
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,2780356.54
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,5745.51
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,5745.51
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1250.85
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,4494.66
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,638915.94
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,638915.94
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,13165.66
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,2499370.11
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1632.27
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,1755590.43
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-196334.37
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-196334.37
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,24454.53
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,24454.53
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,24454.53
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-258945.46
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,283399.99
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-220788.9
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-220788.9
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-220788.9
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,-220788.9
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-15469644.13
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-15469644.13
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-15469644.13
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-15469644.13
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-6486144.51
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-6486144.51
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-8983499.62
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,2,2025,-9189743.7
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,171825.06
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,109461.83
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,25999.68
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,36363.55
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,2924151.85
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,2728635.11
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,2662365.43
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,66269.68
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,629915.53
1387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2,2025,1446414.53
1387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2,2025,1007898.97
1387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,2,2025,438515.56
1143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO ,2,2025,1025272.21
1143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO ,2,2025,1025272.21
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,61336936.88
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,60808956.35
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,60808956.35
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,60808956.35
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,3368.07
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,3557490.18
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,2681624.18
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,54566473.92
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,527980.53
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,527980.53
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,527980.53
950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,2,2025,527980.53
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2,2025,-17025.28
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,5414695.35
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,5069223.01
2852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,2,2025,345472.34
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,452616.3
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,327166.77
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,125449.53
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,868712.17
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,4512439.45
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,4426702.64
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,85736.81
730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,2656.05
361325000108,HUMANA SAÚDE NORDESTE LTDA. ,2,2025,737693.29
361325000108,HUMANA SAÚDE NORDESTE LTDA. ,2,2025,737693.29
361325000108,HUMANA SAÚDE NORDESTE LTDA. ,2,2025,737693.29
361325000108,HUMANA SAÚDE NORDESTE LTDA. ,2,2025,1813708.76
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,2,2025,-1538.54
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,30948585.95
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,30990611.07
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,17947964.58
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,17947964.58
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,426842.9
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,1077825.27
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,21766264.6
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,76869.97
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,823585.4
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,823585.4
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,2313.17
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,1060731.98
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,11792752.78
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,11792752.78
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,53075.92
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,1322.62
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,12165699.86
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,412703.29
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,412703.29
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,27470.0
4204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,2,2025,185940.51
2864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,2,2025,745886.52
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,243084.74
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,91000.41
6037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,152084.33
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-588946.37
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-588946.37
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-588946.37
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-588946.37
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-185733.55
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-185733.55
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-459534.98
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-459534.98
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,2,2025,-20854.31
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,2,2025,-718.38
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,2,2025,-10369.68
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,2,2025,-20503.43
628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,2,2025,10851980.05
628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,2,2025,10851980.05
